ts,hour,minute,day_of_week,month,is_weekend,is_peak_hour,demand_mw,rce_pln,gen_wind_mw,gen_solar_mw,gen_coal_mw,gen_renewables_mw,gen_total_mw,renewable_share,flow_pl_de,flow_pl_cz,flow_pl_sk,flow_pl_se,flow_pl_lt,flow_net,market_position_sk,sdac_pln,intraday_rbn_vol,intraday_rbb_vol,crb_cen_cost,crb_ckoeb_cost,co2_pln,oil_usd,temp_forecast,wind_speed_forecast,humidity_forecast,gas_eur,rain_forecast,precipitation_forecast,terrestrial_radiation_forecast,wind_direction_sin,wind_direction_cos
2026-03-27 18:15:00,0.7826086956521738,0.33333333333333337,0.6666666666666666,0.0,0.0,1.0,0.8752618209919685,0.629584543350189,0.277833935445278,0.011174852578377628,0.6910597386087669,0.0,0.7960443008719635,0.06484876277017315,0.43461612100325486,0.10329402196014648,0.9999999999999999,0.0,0.40504648074369193,0.42945991676956147,0.633247326020007,0.6866878832570055,0.7970290855391403,0.44018078501064084,0.641134381660767,0.7902727143423939,0.2604464796794507,0.9678178963893252,0.5655171431202488,0.6833333130741921,0.10416666666666652,0.6257234726688106,0.0,0.0,0.15969825143041882,0.6201541206597544,0.996273075820661
2026-03-27 18:30:00,0.7826086956521738,0.6666666666666667,0.6666666666666666,0.0,0.0,1.0,0.9211467950426564,0.629584543350189,0.2705529431869588,0.008496673197846668,0.7441205212598216,0.0,0.847849847648112,0.05802767404060931,0.43461612100325486,0.10329402196014648,0.9999999999999999,0.0,0.40504648074369193,0.42945991676956147,0.6279273139032534,0.7753706434836608,0.7940065810196928,0.55023146624542,0.677051437625356,0.8162153866884259,0.2604464796794507,0.9678178963893252,0.5517240543002695,0.6666666616076303,0.125,0.6257234726688106,0.0,0.0,0.10082141820607478,0.6201541206597544,0.996273075820661
2026-03-27 18:45:00,0.7826086956521738,1.0,0.6666666666666666,0.0,0.0,1.0,0.9761938779154908,0.629584543350189,0.2794415553183393,0.01810657017802487,0.7571216828708665,0.0,0.860676988926137,0.06488391165521024,0.43461612100325486,0.10329402196014648,0.9999999999999999,0.0,0.40504648074369193,0.42945991676956147,0.6107051157222089,0.8045098191415045,0.7994266310280169,0.6065512626428837,0.6888529805654933,0.8406346615961612,0.2604464796794507,0.9678178963893252,0.5413792541279439,0.6666666616076303,0.125,0.6257234726688106,0.0,0.0,0.04175598310526056,0.6105683178776828,0.9972609476841366
2026-03-27 19:00:00,0.8260869565217391,0.0,0.6666666666666666,0.0,0.0,1.0,0.9580503154652615,0.629584543350189,0.28306521588752775,0.017536549665917275,0.7660674162649734,0.0,0.8692243184918705,0.06508644057467493,0.43461612100325486,0.10329402196014648,0.9999999999999999,0.0,0.40504648074369193,0.42945991676956147,0.6089227629083093,0.84154311883878,0.803783361200602,0.649246363456855,0.7038516916383208,0.8527469812775578,0.2604464796794507,0.9678178963893252,0.5275861653079645,0.6666666616076303,0.14583333333333326,0.6257234726688106,0.0,0.0,0.0,0.6105683178776828,0.9972609476841366
2026-03-27 19:15:00,0.8260869565217391,0.33333333333333337,0.6666666666666666,0.0,0.0,1.0,0.9487308817769698,0.629584543350189,0.2908171811749981,0.015499980503556906,0.7439017402753489,0.0,0.8485427566374493,0.06757024745468662,0.43461612100325486,0.10329402196014648,0.9999999999999999,0.0,0.40504648074369193,0.42945991676956147,0.6010685101441748,0.8238686641310256,0.8220686337277938,0.5842822352399131,0.6966934302438902,0.838763165971718,0.2604464796794507,0.9678178963893252,0.5137930107173496,0.6833333130741921,0.16666666666666652,0.6257234726688106,0.0,0.0,0.0,0.6201541206597544,0.996273075820661
2026-03-27 19:30:00,0.8260869565217391,0.6666666666666667,0.6666666666666666,0.0,0.0,1.0,0.9483380857693051,0.629584543350189,0.2903402910452713,0.005821576258911531,0.6979584274494699,0.0,0.8025303278365585,0.06523713855357678,0.43461612100325486,0.10329402196014648,0.9999999999999999,0.0,0.40504648074369193,0.42945991676956147,0.655807567201102,0.7877668244973999,0.8285485229831973,0.621623993505781,0.5861317723691739,0.7902577423773983,0.2604464796794507,0.9678178963893252,0.503448210545024,0.7000000528439351,0.16666666666666652,0.6257234726688106,0.0,0.0,0.0,0.6201541206597544,0.996273075820661
2026-03-27 19:45:00,0.8260869565217391,1.0,0.6666666666666666,0.0,0.0,1.0,0.9328686331173799,0.629584543350189,0.31180260101652973,0.0,0.6703736842658308,0.0,0.7757452038704162,0.07032902156326028,0.43461612100325486,0.10329402196014648,0.9999999999999999,0.0,0.40504648074369193,0.42945991676956147,0.7176084197012642,0.7622060079174108,0.8306506051680167,0.6651528116018341,0.5925041025608783,0.7609501208986174,0.2604464796794507,0.9678178963893252,0.48965512172504466,0.7166667043104968,0.1875,0.6257234726688106,0.0,0.0,0.0,0.629719402582878,0.9951340343707852
2026-03-27 20:00:00,0.8695652173913043,0.0,0.6666666666666666,0.0,0.0,1.0,0.9113897628585723,0.629584543350189,0.315913999733167,0.0,0.6756101531030718,0.0,0.7755895461930127,0.07159292609550284,0.43461612100325486,0.10329402196014648,0.9999999999999999,0.0,0.40504648074369193,0.42945991676956147,0.7113372784905986,0.727726461227975,0.8291011631160472,0.6214923539349261,0.5981753821197509,0.766864047071858,0.2604464796794507,0.9678178963893252,0.4793102557820835,0.7166667043104968,0.1875,0.6257234726688106,0.0,0.0,0.0,0.629719402582878,0.9951340343707852
2026-03-27 20:15:00,0.8695652173913043,0.33333333333333337,0.6666666666666666,0.0,0.0,1.0,0.8823594022563526,0.629584543350189,0.3106490481709749,0.0,0.6642333436495127,0.0,0.7450986466010237,0.07218176493417497,0.43461612100325486,0.10329402196014648,0.9999999999999999,0.0,0.40504648074369193,0.42945991676956147,0.6948597557897165,0.7570053558953662,0.7847866950244405,0.6530858509401258,0.594660697781159,0.7702027952658647,0.2604464796794507,0.9678178963893252,0.4689654556097579,0.7166667043104968,0.20833333333333326,0.6257234726688106,0.0,0.0,0.0,0.6487767562805289,0.9924038765061041
2026-03-27 20:30:00,0.8695652173913043,0.6666666666666667,0.6666666666666666,0.0,0.0,1.0,0.8737716737197895,0.629584543350189,0.3281731050591069,0.0,0.6672000217294027,0.0,0.7295751813513582,0.0788555547206812,0.43461612100325486,0.10329402196014648,0.9999999999999999,0.0,0.40504648074369193,0.42945991676956147,0.7315670280055678,0.729822246371187,0.7765887485330768,0.6650211720309791,0.5922746106496822,0.7615265415509458,0.2604464796794507,0.9678178963893252,0.46206887831445054,0.7000000528439351,0.20833333333333326,0.6257234726688106,0.0,0.0,0.0,0.6582630230005073,0.990813591723832
