datetime,price,day_of_week,day,is_weekend,is_business_day,dow_sin,dow_cos,price_lag_1h,price_change_1h,price_lag_2h,price_change_2h,price_lag_3h,price_change_3h,price_lag_6h,price_change_6h,price_lag_12h,price_lag_24h,price_lag_48h,price_mean_6h,price_std_6h,price_max_6h,price_min_6h,price_position_6h,price_mean_12h,price_std_12h,price_max_12h,price_min_12h,price_position_12h,price_mean_24h,price_std_24h,price_max_24h,price_min_24h,price_position_24h,price_mean_48h,price_std_48h,price_max_48h,price_min_48h,price_position_48h,volatility_6h,volatility_24h,temperature,wind_speed,cloud_cover,wind_power_potential,heating_demand
2026-03-03,413.21,2.0,3.0,0,1,0.9749279121818236,-0.22252093395631434,406.39,0.016781909003666495,406.93,0.015432629690610211,403.22,0.024775556768017237,409.42,0.00925699770406907,419.42,,,407.04333333333335,4.2834456535208165,413.21,401.93,0.9999999991134751,407.09916666666663,3.2486177713363387,413.21,401.93,0.9999999991134751,408.04692307692306,4.62073656577134,419.42,401.93,0.6449399653259329,,,,,,0.01052331607655405,,,,,,
2026-03-03,407.98,2.0,3.0,0,1,0.9749279121818236,-0.22252093395631434,413.21,-0.012657002492679204,406.39,0.003912497846895846,406.93,0.002580296365468193,410.58,-0.0063325052364946455,409.45,,,406.61000000000007,3.9744735500440433,413.21,401.93,0.5363475172550133,406.9766666666667,3.178880115367464,413.21,401.93,0.5363475172550133,408.0421428571429,4.439496122779672,419.42,401.93,0.34591194948775805,,,,,,0.009774657657322846,,,,,,
2026-03-03,416.49,2.0,3.0,0,1,0.9749279121818236,-0.22252093395631434,407.98,0.020858865630668078,413.21,0.007937852423707037,406.39,0.024852973744432738,401.93,0.036225213345607354,405.89,,,409.0366666666667,4.885937644574138,416.49,403.22,0.9999999992464205,407.85999999999996,4.168250123362191,416.49,401.93,0.9999999993131867,408.6053333333333,4.801987485356846,419.42,401.93,0.832475699924256,,,,,,0.011944986947969142,,,,,,
2026-03-03,416.49,2.0,3.0,0,1,0.9749279121818236,-0.22252093395631434,416.49,0.0,407.98,0.020858865630668078,413.21,0.007937852423707037,403.22,0.032910073905064285,403.96,,,411.2483333333333,4.727191202677022,416.49,406.39,0.9999999990099009,408.90416666666664,4.644653736645295,416.49,401.93,0.9999999993131867,409.098125,5.040566395092254,419.42,401.93,0.832475699924256,,,,,,0.011494736439078633,,,,,,
2026-03-03,424.33,2.0,3.0,0,1,0.9749279121818236,-0.22252093395631434,416.49,0.01882398136809993,416.49,0.01882398136809993,407.98,0.04007549389675957,406.93,0.04275919691347396,406.08,,,414.1483333333333,6.538404749376371,424.33,406.39,0.9999999994425863,410.42499999999995,6.321148485980838,424.33,401.93,0.9999999995535714,409.99411764705883,6.121029385266345,424.33,401.93,0.9999999995535714,,,,,,0.015787591602146666,,,,,,
2026-03-03,425.08,2.0,3.0,0,1,0.9749279121818236,-0.22252093395631434,424.33,0.001767492281950389,416.49,0.020624744891833968,416.49,0.020624744891833968,406.39,0.04599030487954914,408.13,,,417.2633333333333,6.555058097886537,425.08,407.98,0.9999999994152047,411.8374999999999,7.538303552825736,425.08,401.93,0.9999999995680345,410.8322222222222,6.92145985583588,425.08,401.93,0.9999999995680345,,,,,,0.015709643225828303,,,,,,
2026-03-03,425.69,2.0,3.0,0,1,0.9749279121818236,-0.22252093395631434,425.08,0.0014350239954832311,424.33,0.0032050526712701366,416.49,0.022089365891137858,413.21,0.030202560441422,409.42,,,419.3433333333333,6.978033151731814,425.69,407.98,0.9999999994353472,413.1933333333333,8.469594101397307,425.69,401.93,0.9999999995791246,411.6142105263158,7.540804787428539,425.69,401.93,0.9999999995791246,,,,,,0.0166403817517829,,,,,,
2026-03-03,432.03,2.0,3.0,0,1,0.9749279121818236,-0.22252093395631434,425.69,0.014893467076980915,425.08,0.01634986355509538,424.33,0.018146254094690395,407.98,0.05894896808667083,410.58,,,423.3516666666667,5.981479471390766,432.03,416.49,0.9999999993564993,414.9808333333333,9.994193276219153,432.03,401.93,0.9999999996677741,412.63500000000005,8.643560121787043,432.03,401.93,0.9999999996677741,,,,,,0.014128867186202406,,,,,,
2026-03-03,443.05,2.0,3.0,0,1,0.9749279121818236,-0.22252093395631434,432.03,0.02550748790593249,425.69,0.04078084991425679,425.08,0.042274395407923215,416.49,0.0637710389205024,401.93,,,427.77833333333325,8.969504817249963,443.05,416.49,0.999999999623494,418.4075,11.96727441058247,443.05,403.22,0.9999999997489329,414.0833333333333,10.725047008443985,443.05,401.93,0.9999999997568093,,,,,,0.02096764636805658,,,,,,
2026-03-03,454.73,2.0,3.0,0,1,0.9749279121818236,-0.22252093395631434,443.05,0.02636271301207538,432.03,0.052542647501331086,425.69,0.0682186567690104,416.49,0.09181492953012071,403.22,,,434.15166666666664,12.308612296545531,454.73,424.33,0.9999999996710526,422.7,14.902499485290765,454.73,406.39,0.9999999997931319,415.9309090909091,13.588486691415296,454.73,401.93,0.999999999810606,,,,,,0.02835095023600554,,,,,,
2026-03-03,465.79,2.0,3.0,0,1,0.9749279121818236,-0.22252093395631434,454.73,0.024322125217161927,443.05,0.05132603543618108,432.03,0.07814272157026148,424.33,0.09770697334621659,406.93,,,441.06166666666667,16.586380457069982,465.79,425.08,0.99999999975436,427.605,18.49392111429642,465.79,406.39,0.9999999998316498,418.09869565217394,16.862318751461476,465.79,401.93,0.9999999998434075,,,,,,0.03760558151068063,,,,,,
2026-03-03,489.76,2.0,3.0,0,1,0.9749279121818236,-0.22252093395631434,465.79,0.051460958801176515,454.73,0.07703472390209565,443.05,0.10542828123236658,425.08,0.15215959348828467,406.39,,,451.8416666666667,23.64065854976706,489.76,425.69,0.9999999998439209,434.5525,24.487902439961886,489.76,407.98,0.9999999998777208,421.08458333333334,22.0442257014249,489.76,401.93,0.9999999998861437,421.08458333333334,22.0442257014249,489.76,401.93,0.9999999998861437,0.0523206695924466,0.05235106335862822,,,,,
2026-03-03,569.43,2.0,3.0,0,1,0.9749279121818236,-0.22252093395631434,489.76,0.16267151257758905,465.79,0.22250370338564562,454.73,0.2522375915378354,425.69,0.33766355798820724,413.21,419.42,,475.79833333333335,49.987956316163576,569.43,432.03,0.9999999999272198,447.5708333333334,45.024180060846355,569.43,407.98,0.9999999999380613,427.335,37.44141406192508,569.43,401.93,0.9999999999402984,427.0184,36.68725342676935,569.43,401.93,0.9999999999402984,0.1050612261837058,0.0876160718450983,,,,,
2026-03-03,591.99,2.0,3.0,0,1,0.9749279121818236,-0.22252093395631434,569.43,0.03961856593435553,489.76,0.20873489055864103,465.79,0.2709375469632238,432.03,0.370252065828762,407.98,409.45,,502.4583333333333,62.951221883825916,591.99,443.05,0.9999999999328588,462.905,59.365406440267726,591.99,416.49,0.9999999999430199,434.94083333333333,50.06334907908671,591.99,401.93,0.999999999947385,433.3634615384616,48.36187894962789,591.99,401.93,0.999999999947385,0.12528645204509678,0.11510381468533853,,,,,
2026-03-03,602.58,2.0,3.0,0,1,0.9749279121818236,-0.22252093395631434,591.99,0.01788881568945433,569.43,0.05821611084768996,489.76,0.23035772623325723,443.05,0.36007222661099214,416.49,405.89,,529.0466666666667,66.43439310076286,602.58,454.73,0.9999999999323639,478.41249999999997,69.56731797004576,602.58,416.49,0.9999999999462625,443.13625,60.178277881677104,602.58,401.93,0.999999999950162,439.63074074074075,57.527750154962064,602.58,401.93,0.999999999950162,0.12557378637189445,0.1358008465380052,,,,,
2026-03-03,693.87,2.0,3.0,0,1,0.9749279121818236,-0.22252093395631434,602.58,0.1514985562083042,591.99,0.17209750164698723,569.43,0.21853432379748172,454.73,0.5258944868383435,416.49,403.96,,568.9033333333333,82.68020795006923,693.87,465.79,0.9999999999561557,501.5275,90.15725081766854,693.87,424.33,0.9999999999628997,455.21583333333336,78.3313532605124,693.87,401.93,0.9999999999657464,448.7107142857143,74.1306674644857,693.87,401.93,0.9999999999657464,0.14533261295135536,0.17207519493979023,,,,,
2026-03-03,699.04,2.0,3.0,0,1,0.9749279121818236,-0.22252093395631434,693.87,0.00745096343695506,602.58,0.16007832984831882,591.99,0.18083075727630527,465.79,0.5007621460314733,424.33,406.08,,607.7783333333333,79.26623831535525,699.04,489.76,0.9999999999522171,524.42,102.76830232925109,699.04,425.08,0.9999999999634983,467.42250000000007,91.97902640181664,699.04,401.93,0.9999999999663424,457.34275862068966,86.37098263953135,699.04,401.93,0.9999999999663424,0.13041965132357233,0.19677920168972746,,,,,
2026-03-03,688.42,2.0,3.0,0,1,0.9749279121818236,-0.22252093395631434,699.04,-0.015192263675898432,693.87,-0.007854497240117109,602.58,0.14245411397656738,489.76,0.4056272459980399,425.08,408.13,,640.8883333333333,59.013221371712085,699.04,569.43,0.9180618778706842,546.365,107.62862567010855,699.04,425.69,0.9611487104093233,479.10125,101.4319449428596,699.04,401.93,0.9642556628533453,465.04533333333336,94.77656260305378,699.04,401.93,0.9642556628533453,0.09208034895061608,0.21171296243301307,,,,,
2026-03-03,682.54,2.0,3.0,0,1,0.9749279121818236,-0.22252093395631434,688.42,-0.008541297463757536,699.04,-0.023603799496452305,693.87,-0.01632870710651857,569.43,0.19863723372495312,425.69,409.42,,659.74,48.80380599912294,699.04,591.99,0.845866417482871,567.7691666666666,106.98625506096417,699.04,432.03,0.9382045615917679,490.48125,108.35887441085274,699.04,401.93,0.9444650129263752,472.06129032258065,101.04014128856363,699.04,401.93,0.9444650129263752,0.0739743019964273,0.2209235815045993,,,,,
2026-03-03,630.96,2.0,3.0,0,1,0.9749279121818236,-0.22252093395631434,682.54,-0.07557066252527311,688.42,-0.08346648848086913,699.04,-0.09739070725566479,591.99,0.06582881467592361,432.03,410.58,,666.235,39.7345520926061,699.04,602.58,0.2942152187130196,584.3466666666667,99.16783040824667,699.04,443.05,0.7340521113819272,499.66375,110.60786204513515,699.04,401.93,0.7708592776826477,477.026875,103.28992698092976,699.04,401.93,0.7708592776826477,0.059640445327258554,0.22136459177824117,,,,,
2026-03-03,502.45,2.0,3.0,0,1,0.9749279121818236,-0.22252093395631434,630.96,-0.20367376695828587,682.54,-0.2638526679755032,688.42,-0.27014032131547594,602.58,-0.16616880746125007,443.05,401.93,,649.5466666666666,76.15344710954781,699.04,502.45,0.0,589.2966666666666,92.74850180934877,699.04,454.73,0.19532561089618405,503.85208333333327,108.63163651530226,699.04,403.22,0.33544047054508,477.7972727272727,101.75949416002688,699.04,401.93,0.33832587256106067,0.11724091742376398,0.21560223745951024,,,,,
2026-03-03,492.14,2.0,3.0,0,1,0.9749279121818236,-0.22252093395631434,502.45,-0.020519454672106696,630.96,-0.22001394700139476,682.54,-0.27895800978697216,693.87,-0.2907316932566619,454.73,403.22,,615.9250000000001,94.89630082358333,699.04,492.14,0.0,592.4141666666667,88.33805670762048,699.04,465.79,0.11296891746568181,507.55708333333337,106.54659207326874,699.04,406.39,0.29301213052133906,478.21911764705885,100.23600820873756,699.04,401.93,0.3036249200530569,0.1540711950701519,0.20992041205204748,,,,,
2026-03-03,495.19,2.0,3.0,0,1,0.9749279121818236,-0.22252093395631434,492.14,0.006197423497378729,502.45,-0.014449198925266193,630.96,-0.21518004310891348,699.04,-0.29161421377889674,465.79,406.93,,581.9499999999999,95.67609189342978,688.42,492.14,0.01553902588060231,594.8641666666667,84.84561588913151,699.04,489.76,0.02594610091619145,511.2345833333333,104.42442934149604,699.04,406.39,0.30343413632996985,478.704,98.79260424807944,699.04,401.93,0.31389047826347516,0.16440603469959583,0.20425932193520954,,,,,
2026-03-03,451.54,2.0,3.0,0,1,0.9749279121818236,-0.22252093395631434,495.19,-0.08814798360225362,492.14,-0.08249685048969801,502.45,-0.10132351477758972,688.42,-0.3440922692542343,489.76,406.39,,542.47,91.74797828835257,682.54,451.54,0.0,591.6791666666667,89.72673873877817,699.04,451.54,0.0,513.1158333333334,102.84829084486597,699.04,407.98,0.14965986394043637,477.94944444444445,97.47624771324534,699.04,401.93,0.16697519436683472,0.1691300501195505,0.20043873948838575,,,,,
2026-03-03,475.08,2.0,3.0,0,1,0.9749279121818236,-0.22252093395631434,451.54,0.05213270142180093,495.19,-0.04061067469052282,492.14,-0.03466493274271554,682.54,-0.30395288188238045,569.43,413.21,,507.8933333333334,62.98728369017573,630.96,451.54,0.1312005350500945,583.8166666666667,95.78303012854651,699.04,451.54,0.09511111110726811,515.69375,100.99392680029565,699.04,407.98,0.23053665910016702,477.87189189189183,96.1140340613354,699.04,401.93,0.24620510921052113,0.12401675618930955,0.19584089743243088,,,,,
2026-03-03,414.76,2.0,3.0,0,1,0.9749279121818236,-0.22252093395631434,475.08,-0.12696808958491201,451.54,-0.08145457766753783,495.19,-0.16242250449322482,630.96,-0.3426524660834285,591.99,407.98,,471.85999999999996,33.39160433402388,502.45,414.76,0.0,569.0475,107.37110294547254,699.04,414.76,0.0,515.97625,100.68855108754269,699.04,414.76,0.0,476.211052631579,95.35750140674668,699.04,401.93,0.043182659619562316,0.07076591432633383,0.19514183276370314,,,,,
2026-03-03,391.65,2.0,3.0,0,1,0.9749279121818236,-0.22252093395631434,414.76,-0.05571897000675097,475.08,-0.17561252841626673,451.54,-0.1326349825043186,502.45,-0.22051945467210665,602.58,416.49,,453.3933333333334,42.48949407402572,495.19,391.65,0.0,551.47,118.11085455467824,699.04,391.65,0.0,514.94125,101.8763172680908,699.04,391.65,0.0,474.04282051282047,95.06371649828833,699.04,391.65,0.0,0.09371442178393827,0.19784066098431774,,,,,
2026-03-03,366.54,2.0,3.0,0,1,0.9749279121818236,-0.22252093395631434,391.65,-0.064113366526235,414.76,-0.11626000578647888,475.08,-0.22846678454155078,492.14,-0.255211931564189,693.87,416.49,,432.46,49.87936687649509,495.19,366.54,0.0,524.1925,120.01686034015843,699.04,366.54,0.0,512.86,104.45268460762094,699.04,366.54,0.0,471.35524999999996,95.36409613006946,699.04,366.54,0.0,0.11533868306084977,0.20366705262180895,,,,,
2026-03-03,367.95,2.0,3.0,0,1,0.9749279121818236,-0.22252093395631434,366.54,0.0038467834342772456,391.65,-0.06051321332822668,414.76,-0.11286044941653006,495.19,-0.25695187705729117,699.04,424.33,,411.2533333333333,44.6495400498892,475.08,366.54,0.01299060254164421,496.6016666666667,114.07714135087669,688.42,366.54,0.004380514477308821,510.5108333333333,107.13000180263177,699.04,366.54,0.004240601503631767,468.8331707317073,95.53925526816253,699.04,366.54,0.004240601503631767,0.10856943015632506,0.20984863553851799,,,,,
2026-03-03,349.48,2.0,3.0,0,1,0.9749279121818236,-0.22252093395631434,367.95,-0.05019703764098371,366.54,-0.046543351339553674,391.65,-0.10767266692199662,451.54,-0.22602648713292284,688.42,425.08,,394.24333333333334,45.66135287819072,475.08,349.48,0.0,468.35666666666674,103.75963809193694,682.54,349.48,0.0,507.36083333333335,110.79978409634697,699.04,349.48,0.0,465.99142857142857,96.14724230464157,699.04,349.48,0.0,0.1158202283146383,0.21838458315435655,,,,,
2026-03-03,332.32,2.0,3.0,0,1,0.9749279121818236,-0.22252093395631434,349.48,-0.04910152226164599,367.95,-0.09683380894143223,366.54,-0.09335952419926896,475.08,-0.3004967584406837,682.54,425.69,,370.45000000000005,29.421053686093366,414.76,332.32,0.0,439.1716666666667,85.72524353297534,630.96,332.32,0.0,503.4704166666666,115.33835662308744,699.04,332.32,0.0,462.8827906976744,97.15825272707902,699.04,332.32,0.0,0.07941976970196615,0.2290866609138818,,,,,
2026-03-03,267.38,2.0,3.0,0,1,0.9749279121818236,-0.22252093395631434,332.32,-0.1954140587385652,349.48,-0.23492045324482091,367.95,-0.2733251800516374,414.76,-0.3553380268106857,630.96,432.03,,345.8866666666666,43.284862789047324,391.65,267.38,0.0,408.8733333333334,75.40842433446097,502.45,267.38,0.0,496.60999999999996,124.31952587201853,699.04,267.38,0.0,458.43954545454545,100.44333927364096,699.04,267.38,0.0,0.12514175005988667,0.25033633207550904,,,,,
2026-03-03,304.1,2.0,3.0,0,1,0.9749279121818236,-0.22252093395631434,267.38,0.13733263520083794,332.32,-0.0849181511795859,349.48,-0.1298500629506696,391.65,-0.22354142729477844,502.45,443.05,,331.295,39.35032185382969,367.95,267.38,0.3651188226742452,392.3441666666667,74.76814689526275,495.19,267.38,0.16118695403357253,490.8204166666667,130.0267343239431,699.04,267.38,0.08506695083896901,455.00977777777774,101.9260556278844,699.04,267.38,0.08506695083896901,0.11877728868177814,0.2649171263229027,,,,,
2026-03-03,267.07,2.0,3.0,0,1,0.9749279121818236,-0.22252093395631434,304.1,-0.12176915488326212,267.38,-0.0011593986087217178,332.32,-0.19634689455946075,366.54,-0.2713755661046544,492.14,454.73,,314.7166666666667,42.36940625813218,367.95,267.07,0.0,373.58833333333337,75.6823906302862,495.19,267.07,0.0,483.00125,137.70704153990792,699.04,267.07,0.0,450.92413043478257,104.52708530596452,699.04,267.07,0.0,0.1346271448121554,0.28510700860485955,,,,,
2026-03-03,219.35,2.0,3.0,0,1,0.9749279121818236,-0.22252093395631434,267.07,-0.17867974688283972,304.1,-0.2786912199934233,267.38,-0.17963198444161865,367.95,-0.4038592200027178,495.19,465.79,,289.95,48.07602229802272,349.48,219.35,0.0,350.6016666666667,77.26455306675987,475.08,219.35,0.0,472.73291666666665,147.86002489073383,699.04,219.35,0.0,445.9970212765958,108.76296596198249,699.04,219.35,0.0,0.165807974816426,0.312777087606516,,,,,
2026-03-03,191.88,2.0,3.0,0,1,0.9749279121818236,-0.22252093395631434,219.35,-0.12523364485981303,267.07,-0.281536675777886,304.1,-0.369023347583032,349.48,-0.45095570561977805,451.54,489.76,,263.68333333333334,51.94380989749055,332.32,191.88,0.0,328.9633333333333,82.60163627405703,475.08,191.88,0.0,460.32124999999996,158.48889030636659,699.04,191.88,0.0,440.7029166666667,113.67944345242232,699.04,191.88,0.0,0.1969931479583739,0.34430061681133906,,,,,
2026-03-03,188.34,2.0,3.0,0,1,0.9749279121818236,-0.22252093395631434,191.88,-0.018449030644152598,219.35,-0.14137223615226802,267.07,-0.2947916276631595,332.32,-0.43325710158883,475.08,569.43,419.42,239.6866666666667,46.90710550296865,304.1,188.34,0.0,305.0683333333333,77.8264518987704,414.76,188.34,0.0,444.44250000000005,165.994840183035,699.04,188.34,0.0,435.88875,119.35138244704699,699.04,188.34,0.0,0.19570177246531018,0.3734900244306856,,,,,
2026-03-03,165.3,2.0,3.0,0,1,0.9749279121818236,-0.22252093395631434,188.34,-0.12233195285122644,191.88,-0.13852407754846774,219.35,-0.24640984727604276,267.38,-0.38177874186550975,414.76,591.99,409.45,222.67333333333332,52.97379943582135,304.1,165.3,0.0,284.28,79.16816991236341,391.65,165.3,0.0,426.66374999999994,172.23755788502024,699.04,165.3,0.0,430.8022916666667,125.54398842958088,699.04,165.3,0.0,0.2378991621620072,0.4036845358552731,,,,,
2026-03-03,148.14,2.0,3.0,0,1,0.9749279121818236,-0.22252093395631434,165.3,-0.10381125226860266,188.34,-0.2134437719018797,191.88,-0.22795497185741098,304.1,-0.5128576126274254,391.65,602.58,405.89,196.67999999999998,42.1950532645706,267.07,148.14,0.0,263.9875,80.34468157145379,367.95,148.14,0.0,407.72875,176.97174754407663,699.04,148.14,0.0,425.43250000000006,131.9795323831885,699.04,148.14,0.0,0.21453657344199006,0.434042847221533,,,,,
2026-03-03,141.39,2.0,3.0,0,1,0.9749279121818236,-0.22252093395631434,148.14,-0.0455650060753342,165.3,-0.14464609800362993,188.34,-0.2492832112137624,267.07,-0.47058823529411764,366.54,693.87,403.96,175.73333333333335,29.56946916443734,219.35,141.39,0.0,245.225,80.5078772543416,367.95,141.39,0.0,384.70875,174.04127597167252,699.04,141.39,0.0,419.96229166666666,138.18402919449034,699.04,141.39,0.0,0.16826329190688924,0.4523974980337009,,,,,
2026-03-03,161.7,2.0,3.0,0,1,0.9749279121818236,-0.22252093395631434,141.39,0.1436452365796732,148.14,0.09153503442689348,165.3,-0.021778584392014633,219.35,-0.26282197401413265,367.95,699.04,406.08,166.125,20.55416235218406,191.88,141.39,0.4022578727664373,228.0375,73.64952596588887,349.48,141.39,0.09760199913029928,362.31958333333336,166.23406561046423,688.42,141.39,0.03712776264488003,414.8710416666667,143.12019290806165,699.04,141.39,0.03642069398302841,0.12372708714632993,0.45880508053446617,,,,,
2026-03-03,164.1,2.0,3.0,0,1,0.9749279121818236,-0.22252093395631434,161.7,0.014842300556586308,141.39,0.16061956291109714,148.14,0.10773592547590116,191.88,-0.14477798624140092,349.48,688.42,408.13,161.49499999999998,16.275915642443564,188.34,141.39,0.4837060701845141,212.58916666666667,64.76719883318341,332.32,141.39,0.11894411563824735,340.47291666666666,155.62936214188014,682.54,141.39,0.04196618312774711,409.7870833333333,147.6280077353474,699.04,141.39,0.04072446875207166,0.10078278363072272,0.4570976266351488,,,,,
2026-03-03,191.87,2.0,3.0,0,1,0.9749279121818236,-0.22252093395631434,164.1,0.16922608165752595,161.7,0.18658008658008662,141.39,0.3570266638376125,188.34,0.018742699373473615,332.32,682.54,409.42,162.08333333333331,17.461024788557115,191.87,141.39,0.9999999998019017,200.885,52.73661114013303,304.1,141.39,0.310245221540763,320.02833333333336,140.20371140862753,630.96,141.39,0.10311089323073085,405.2547916666667,150.94179995754573,699.04,141.39,0.09052272930887616,0.1077286876414835,0.43809780824185623,,,,,
2026-03-03,220.67,2.0,3.0,0,1,0.9749279121818236,-0.22252093395631434,191.87,0.15010163131286802,164.1,0.3447288238878732,161.7,0.36468769325912187,165.3,0.33496672716273435,267.38,630.96,410.58,171.31166666666664,29.784273311037982,220.67,141.39,0.9999999998738649,196.99250000000004,48.97187896686837,304.1,141.39,0.4872472496781237,302.9329166666667,124.81157180462343,502.45,141.39,0.21957569378442432,401.29833333333335,153.27023029615194,699.04,141.39,0.142168026537395,0.17386015728275747,0.4120105968608234,,,,,
2026-03-03,237.15,2.0,3.0,0,1,0.9749279121818236,-0.22252093395631434,220.67,0.07468165133457205,191.87,0.23599312034189812,164.1,0.44515539305301655,148.14,0.6008505467800731,304.1,502.45,401.93,186.14666666666665,37.18282219878711,237.15,141.39,0.9999999998955723,191.4133333333333,38.314223879850445,267.07,141.39,0.7619350731411575,291.87875,117.93144833785988,495.19,141.39,0.27066139060851724,397.8654166666667,155.09032951948032,699.04,141.39,0.17172061328482527,0.19975013716130888,0.4040425976123985,,,,,
2026-03-03,272.41,2.0,3.0,0,1,0.9749279121818236,-0.22252093395631434,237.15,0.14868226860636735,220.67,0.23446775728463343,191.87,0.4197633814561943,141.39,0.9266567649763071,267.07,492.14,403.22,207.98333333333335,43.565983825303704,272.41,161.7,0.999999999909674,191.85833333333335,39.2913705152906,272.41,141.39,0.9999999999236757,282.7233333333333,109.9689193112893,495.19,141.39,0.3703222159307428,395.1402083333333,156.13996653970275,699.04,141.39,0.2349502376000189,0.20946862965928537,0.38896301205403155,,,,,
2026-03-03,319.28,2.0,3.0,0,1,0.9749279121818236,-0.22252093395631434,272.41,0.17205682610770512,237.15,0.34632089394897725,220.67,0.4468663615353241,161.7,0.9745207173778603,219.35,495.19,406.93,234.24666666666667,55.85015619196273,319.28,164.1,0.9999999999355587,200.18583333333333,53.623478653281495,319.28,141.39,0.9999999999437854,275.39375,100.66036575113503,475.08,141.39,0.5330995834297372,393.3141666666667,156.51124013518157,699.04,141.39,0.31899937236045905,0.23842455043954833,0.3655143435576698,,,,,
