datetime,price,hour,day_of_week,month,is_weekend,is_peak_hour,is_super_peak,hour_sin,hour_cos,dow_sin,dow_cos,price_lag_1h,price_lag_2h,price_lag_3h,price_lag_6h,price_lag_12h,price_lag_24h,price_mean_6h,price_std_6h,price_max_6h,price_min_6h,price_mean_12h,price_std_12h,price_max_12h,price_min_12h,price_mean_24h,price_std_24h,price_max_24h,price_min_24h,price_change_1h,price_change_24h,net_flow,active_connections,avg_flow,temperature,wind_speed,cloud_cover,wind_power_potential
2026-03-05,676.87,0.0,4.0,3.0,0,0,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,655.51,606.06,580.04,594.91,1140.29,234.11,621.3116666666666,36.90901755217589,676.87,580.04,540.9141666666666,186.31378265800328,676.87,-34.11,452.03791666666666,354.11194238397167,1140.29,-34.11,0.032585315250720726,1.8912477040707358,-1782.1999999999998,12,-148.51666666666665,4.1,10.1,0.0,1.030301
2026-03-05,774.2,0.0,4.0,3.0,0,0,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,676.87,655.51,606.06,598.91,-34.11,219.74,650.5266666666666,70.09035359210863,774.2,580.04,608.2733333333333,68.19989433920716,774.2,528.09,475.1404166666666,356.3771714554699,1140.29,-34.11,0.14379422932025365,2.5232547556202785,-1782.1999999999998,12,-148.51666666666665,4.1,10.1,0.0,1.030301
2026-03-05,845.98,0.0,4.0,3.0,0,0,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,774.2,676.87,655.51,610.48,528.09,46.91,689.7766666666666,101.90013084715248,845.98,580.04,634.7641666666667,91.8582915006829,845.98,534.55,508.43499999999995,351.9290835060258,1140.29,-34.11,0.09271506070782731,17.03410786612663,-1782.1999999999998,12,-148.51666666666665,4.1,10.1,0.0,1.030301
2026-03-05,846.01,0.0,4.0,3.0,0,0,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,846.0,845.98,774.2,606.06,549.81,15.7,774.0949999999999,88.34552999444892,846.01,655.51,685.4016666666666,110.38478805221953,846.01,580.04,577.1091666666666,329.02245095746565,1140.29,-34.11,1.182033096935875e-05,52.8859872611465,-1782.1999999999998,12,-148.51666666666665,4.1,10.1,0.0,1.030301
2026-03-05,986.32,0.0,4.0,3.0,0,0,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,846.01,846.0,845.98,655.51,589.85,22.47,829.23,101.74723819347649,986.32,676.87,718.4408333333334,135.63168699615989,986.32,580.04,617.2695833333333,316.9832712425765,1140.29,-34.11,0.16584910343849368,42.89497107254117,-1782.1999999999998,12,-148.51666666666665,4.1,10.1,0.0,1.030301
2026-03-05,1029.66,0.0,4.0,3.0,0,0,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,986.32,846.01,846.0,676.87,594.91,-29.76,888.0283333333333,97.95677994231269,1029.66,774.2,754.6700000000001,156.1474746979452,1029.66,580.04,661.4120833333333,296.03585229376694,1140.29,-34.11,0.0439411144456161,-35.59879032258065,-1782.1999999999998,12,-148.51666666666665,4.1,10.1,0.0,1.030301
2026-03-05,1036.11,0.0,4.0,3.0,0,0,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,1029.66,986.32,846.01,774.2,598.91,-29.84,931.68,95.41083397602169,1036.11,845.98,791.1033333333334,167.1202656408812,1036.11,580.04,705.8266666666667,266.2853614266935,1140.29,-34.11,0.006264203717731842,-35.722184986595174,-1782.1999999999998,12,-148.51666666666665,4.1,10.1,0.0,1.030301
2026-03-05,970.95,0.0,4.0,3.0,0,0,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,1036.11,1029.66,986.32,845.98,610.48,992.95,952.5083333333332,86.1520310652432,1036.11,846.0,821.1424999999999,164.07116848960794,1036.11,580.04,704.91,265.28999407539214,1140.29,-34.11,-0.06288907548426315,-0.022156201218591076,-1782.1999999999998,12,-148.51666666666665,4.1,10.1,0.0,1.030301
2026-03-05,1199.71,0.0,4.0,3.0,0,0,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,970.95,1036.11,1029.66,846.0,580.04,359.11,1011.46,114.91188554714397,1199.71,846.01,872.7816666666668,178.1971650031259,1199.71,606.06,739.935,273.02805613120137,1199.71,-34.11,0.23560430506205265,2.340786945504163,-1782.1999999999998,12,-148.51666666666665,4.1,10.1,0.0,1.030301
2026-03-05,11.82,0.0,4.0,3.0,0,0,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,1096.6,1199.71,970.95,986.32,655.51,514.41,890.8083333333333,437.53993789900676,1199.71,11.82,860.0191666666666,304.56290021956266,1199.71,11.82,719.7758333333333,309.07243823663094,1199.71,-34.11,-0.989221229254058,-0.977022219630256,-1782.1999999999998,12,-148.51666666666665,4.1,10.1,0.0,1.030301
2026-03-05,514.41,0.0,4.0,3.0,0,0,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,1077.83,359.11,992.95,22.47,296.31,1083.17,480.78333333333336,480.8545004745893,1077.83,-29.84,287.64666666666665,388.11550205233243,1077.83,-29.84,428.27208333333334,341.2005986408323,1077.83,-29.84,-0.5227354963213122,-0.5250883979430745,-1782.1999999999998,12,-148.51666666666665,4.1,10.1,0.0,1.030301
2026-03-05,819.07,0.0,4.0,3.0,0,0,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,667.27,733.61,762.84,726.22,475.47,515.14,755.1416666666668,68.37436754125746,845.9,667.27,663.1225,144.28671608514946,845.9,355.61,479.51708333333335,256.8782722965872,845.9,3.87,0.22749411782337003,0.5899949528283575,-1782.1999999999998,12,-148.51666666666665,4.1,10.1,0.0,1.030301
2026-03-05,3.87,0.0,4.0,3.0,0,0,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,566.86,515.14,537.26,489.42,475.15,12.75,435.47166666666664,213.2306981104437,566.86,3.87,459.30416666666673,145.9389538912732,566.86,3.87,470.39416666666665,101.8255514152238,566.86,3.87,-0.9931729174752143,-0.6964705882352942,-1782.1999999999998,12,-148.51666666666665,4.1,10.1,0.0,1.030301
2026-03-05,515.14,0.0,4.0,3.0,0,0,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,537.26,498.99,490.71,483.77,474.6,11.82,503.105,19.621894658785163,537.26,487.11,490.9058333333333,18.583107411327696,537.26,474.8,471.89875,101.34063180625624,594.09,12.75,-0.04117187209172468,42.582064297800336,-1782.1999999999998,12,-148.51666666666665,4.1,10.1,0.0,1.030301
2026-03-05,508.44,0.0,4.0,3.0,0,0,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,12.75,594.09,11.82,970.95,845.98,528.09,570.5683333333333,509.96132062801297,1199.71,11.82,761.5383333333333,401.70637125400503,1199.71,11.82,698.15125,292.2398980782812,1199.71,11.82,38.87764705882353,-0.03720956655115615,-1782.1999999999998,12,-148.51666666666665,4.1,10.1,0.0,1.030301
2026-03-05,493.73,0.0,4.0,3.0,0,0,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,508.44,12.75,594.09,1199.71,846.0,534.55,452.905,406.7725839704545,1096.6,11.82,732.1824999999999,407.79835108510093,1199.71,11.82,696.4504166666666,293.3501309902428,1199.71,11.82,-0.028931634017779873,-0.07636329623047411,-1782.1999999999998,12,-148.51666666666665,4.1,10.1,0.0,1.030301
2026-03-05,484.37,0.0,4.0,3.0,0,0,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,493.73,508.44,12.75,1096.6,846.01,549.81,350.86666666666673,265.1397894444877,594.09,11.82,702.0458333333332,411.9631666999178,1199.71,11.82,693.72375,295.07148311247477,1199.71,11.82,-0.01895772993336442,-0.11902293519579477,-1782.1999999999998,12,-148.51666666666665,4.1,10.1,0.0,1.030301
2026-03-05,485.31,0.0,4.0,3.0,0,0,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,484.37,493.73,508.44,11.82,986.32,589.85,429.7816666666667,208.4478083757831,594.09,12.75,660.295,405.8767381741767,1199.71,11.82,689.3679166666666,297.4336842270259,1199.71,11.82,0.001940665193963298,-0.1772314995337798,-1782.1999999999998,12,-148.51666666666665,4.1,10.1,0.0,1.030301
2026-03-05,483.93,0.0,4.0,3.0,0,0,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,485.31,484.37,493.73,594.09,1029.66,594.91,411.4216666666667,195.53246282054346,508.44,12.75,614.8175,391.0302088336075,1199.71,11.82,684.74375,299.81918966940987,1199.71,11.82,-0.0028435433022191425,-0.18654922593333445,-1782.1999999999998,12,-148.51666666666665,4.1,10.1,0.0,1.030301
2026-03-05,475.39,0.0,4.0,3.0,0,0,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,483.93,485.31,484.37,12.75,1036.11,598.91,488.52833333333336,11.357303230394919,508.44,475.39,568.0908333333333,368.99161693996507,1199.71,11.82,679.5970833333333,302.40567434116,1199.71,11.82,-0.017647180377327376,-0.20624133843148384,-1782.1999999999998,12,-148.51666666666665,4.1,10.1,0.0,1.030301
2026-03-05,473.67,0.0,4.0,3.0,0,0,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,474.83,475.39,483.93,493.73,1199.71,580.04,479.5833333333333,5.472588662337746,485.31,473.67,466.2441666666667,274.6244744922635,1096.6,11.82,669.5129166666667,307.1989569938016,1199.71,11.82,-0.002442979592696237,-0.18338390455830622,-1782.1999999999998,12,-148.51666666666665,4.1,10.1,0.0,1.030301
2026-03-05,473.59,0.0,4.0,3.0,0,0,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,473.67,474.83,475.39,484.37,1096.6,606.06,477.7866666666667,5.3551084645550615,485.31,473.59,414.32666666666665,190.68417126153244,594.09,11.82,663.9933333333333,309.56954114672993,1199.71,11.82,-0.00016889395570762744,-0.21857571857571856,-1782.1999999999998,12,-148.51666666666665,4.1,10.1,0.0,1.030301
2026-03-05,474.6,0.0,4.0,3.0,0,0,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,473.59,473.67,474.83,485.31,11.82,655.51,476.0016666666667,3.945196657601595,483.93,473.59,452.89166666666665,142.61809529670842,594.09,12.75,656.4554166666667,311.9782672054487,1199.71,11.82,0.0021326463818915897,-0.27598358529999534,-1782.1999999999998,12,-148.51666666666665,4.1,10.1,0.0,1.030301
2026-03-05,474.83,0.0,4.0,3.0,0,0,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,475.39,483.93,485.31,508.44,970.95,610.48,482.9266666666667,7.040447902452272,493.73,474.83,526.7475000000001,346.8814006682193,1199.71,11.82,673.945,305.0101277862323,1199.71,11.82,-0.001177980184690508,-0.2222022015463243,-1782.1999999999998,12,-148.51666666666665,4.1,10.1,0.0,1.030301
2026-03-05,475.15,0.0,4.0,3.0,0,0,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,474.8,474.6,473.59,475.39,12.75,774.2,474.44,0.6521962898432917,475.15,473.59,481.4841666666666,10.628058454652063,508.44,473.59,635.5754166666667,314.830977330337,1199.71,11.82,0.0007371524852568534,-0.38626969775251885,-1782.1999999999998,12,-148.51666666666665,4.1,10.1,0.0,1.030301
2026-03-05,481.44,0.0,4.0,3.0,0,0,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,474.89,475.15,474.8,473.67,493.73,846.0,475.74499999999995,2.841342992404159,481.44,473.59,477.66416666666663,4.6152976036278375,485.31,473.59,604.9233333333333,310.5539405176085,1199.71,11.82,0.013792667775695433,-0.4309219858156028,-1782.1999999999998,12,-148.51666666666665,4.1,10.1,0.0,1.030301
2026-03-05,537.26,0.0,4.0,3.0,0,0,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,498.99,490.71,489.42,482.19,473.59,1096.6,497.8766666666667,19.95034803373447,537.26,483.77,487.5275,17.425890938495545,537.26,474.6,450.9270833333333,137.59667515191714,594.09,11.82,0.07669492374596687,-0.5100674813058544,-1782.1999999999998,12,-148.51666666666665,4.1,10.1,0.0,1.030301
2026-03-05,482.19,0.0,4.0,3.0,0,0,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,481.44,474.89,475.15,473.59,484.37,846.01,477.17833333333334,3.603705962915069,482.19,474.6,477.4825,4.363376767887226,485.31,473.59,589.7641666666667,307.1348472848148,1199.71,11.82,0.0015578265204387876,-0.430042198082765,-1782.1999999999998,12,-148.51666666666665,4.1,10.1,0.0,1.030301
2026-03-05,483.77,0.0,4.0,3.0,0,0,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,482.19,481.44,474.89,474.6,485.31,986.32,478.70666666666665,4.188578119976798,483.77,474.8,477.3541666666667,4.128557877984936,483.93,473.59,568.8245833333334,295.8471093388721,1199.71,11.82,0.003276716646964939,-0.5095202368399708,-1782.1999999999998,12,-148.51666666666665,4.1,10.1,0.0,1.030301
2026-03-05,487.11,0.0,4.0,3.0,0,0,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,483.77,482.19,481.44,474.8,483.93,1029.66,480.7583333333334,4.854253461362189,487.11,474.89,477.6191666666667,4.657222071642957,487.11,473.59,546.2183333333334,279.3727251115107,1199.71,11.82,0.00690410732372837,-0.5269215080706253,-1782.1999999999998,12,-148.51666666666665,4.1,10.1,0.0,1.030301
2026-03-05,489.42,0.0,4.0,3.0,0,0,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,487.11,483.77,482.19,475.15,475.39,1036.11,483.1366666666667,5.048784672289451,489.42,474.89,478.78833333333336,5.6926904221798615,489.42,473.59,523.4395833333333,259.25554290295446,1199.71,11.82,0.004742255342735646,-0.5276370269565972,-1782.1999999999998,12,-148.51666666666665,4.1,10.1,0.0,1.030301
2026-03-05,490.71,0.0,4.0,3.0,0,0,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,489.42,487.11,483.77,474.89,474.83,970.95,485.77333333333337,3.875227305222588,490.71,481.44,480.1116666666667,6.480159696899584,490.71,473.59,503.4295833333333,241.1120153080424,1199.71,11.82,0.002635772955743354,-0.49460837324270046,-1782.1999999999998,12,-148.51666666666665,4.1,10.1,0.0,1.030301
2026-03-05,498.99,0.0,4.0,3.0,0,0,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,490.71,489.42,487.11,481.44,473.67,1199.71,488.6983333333333,5.994258641995729,498.99,482.19,482.22166666666664,8.109412974329755,498.99,473.59,474.23291666666665,190.17837088373807,1096.6,11.82,0.016873509812312726,-0.584074484667128,-1782.1999999999998,12,-148.51666666666665,4.1,10.1,0.0,1.030301
2026-03-05,474.89,0.0,4.0,3.0,0,0,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,475.15,474.8,474.6,474.83,508.44,845.98,474.45,0.659787845057293,475.15,473.59,478.68833333333333,6.505786002898175,493.73,473.59,620.1133333333333,313.15633049251306,1199.71,11.82,-0.0005471956224349928,-0.43865103193928934,-1782.1999999999998,12,-148.51666666666665,4.1,10.1,0.0,1.030301
2026-03-05,474.8,0.0,4.0,3.0,0,0,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,474.6,473.59,473.67,483.93,594.09,676.87,474.47999999999996,0.7093095237520269,475.39,473.59,442.9508333333333,135.87972485442987,508.44,12.75,648.0358333333334,314.1227046168375,1199.71,11.82,0.0004214075010535723,-0.2985359079291444,-1782.1999999999998,12,-148.51666666666665,4.1,10.1,0.0,1.030301
2026-03-05,566.86,0.0,4.0,3.0,0,0,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,515.14,537.26,498.99,487.11,474.8,594.09,516.3966666666666,30.57431383804251,566.86,489.42,498.57750000000004,27.964319189417054,566.86,474.89,470.76416666666665,100.05743715341721,566.86,12.75,0.10039989129168769,-0.0458348061741487,-1782.1999999999998,12,-148.51666666666665,4.1,10.1,0.0,1.030301
2026-03-05,594.09,0.0,4.0,3.0,0,0,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,11.82,1096.6,1199.71,1029.66,676.87,1140.29,818.2133333333333,445.9479265863524,1199.71,11.82,853.1208333333333,309.97768577925154,1199.71,11.82,697.0174999999999,296.62059798672084,1199.71,-34.11,49.26142131979696,-0.47900095589718406,-1782.1999999999998,12,-148.51666666666665,4.1,10.1,0.0,1.030301
2026-03-05,652.7,0.0,4.0,3.0,0,0,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,3.87,566.86,515.14,490.71,474.89,508.44,462.46999999999997,231.12769994096445,652.7,3.87,474.12166666666667,156.3225951697528,652.7,3.87,476.405,108.22580978836663,652.7,3.87,167.65633074935403,0.2837306270159705,-1782.1999999999998,12,-148.51666666666665,4.1,10.1,0.0,1.030301
2026-03-05,50.95,0.0,4.0,3.0,0,0,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,652.7,3.87,566.86,498.99,481.44,493.73,387.7966666666667,283.42844886614193,652.7,3.87,438.2475,198.26096732818968,652.7,3.87,457.9558333333334,138.617063254717,652.7,3.87,-0.9219396353608089,-0.8968059465699877,-1782.1999999999998,12,-148.51666666666665,4.1,10.1,0.0,1.030301
2026-03-05,103.88,0.0,4.0,3.0,0,0,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,50.95,652.7,3.87,537.26,482.19,484.37,315.56666666666666,292.7882430472017,652.7,3.87,406.72166666666664,219.5710004379763,652.7,3.87,442.1020833333334,156.11835941888717,652.7,3.87,1.0388616290480863,-0.7855358506926523,-1782.1999999999998,12,-148.51666666666665,4.1,10.1,0.0,1.030301
2026-03-05,142.06,0.0,4.0,3.0,0,0,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,103.88,50.95,652.7,515.14,483.77,485.31,253.38666666666668,281.31893286209396,652.7,3.87,378.2458333333334,230.55359102734997,652.7,3.87,427.79999999999995,167.30950322550459,652.7,3.87,0.36753946861763587,-0.7072798829614061,-1782.1999999999998,12,-148.51666666666665,4.1,10.1,0.0,1.030301
2026-03-05,190.39,0.0,4.0,3.0,0,0,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,142.06,103.88,50.95,566.86,487.11,483.93,190.64166666666665,235.70453923645033,652.7,3.87,353.5191666666667,233.70650834903486,652.7,3.87,415.56916666666666,173.63749086547492,652.7,3.87,0.34020836266366317,-0.6065753311429339,-1782.1999999999998,12,-148.51666666666665,4.1,10.1,0.0,1.030301
2026-03-05,246.52,0.0,4.0,3.0,0,0,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,190.39,142.06,103.88,3.87,489.42,475.39,231.08333333333337,217.35165577162581,652.7,50.95,333.2775,231.3732004644928,652.7,3.87,406.0329166666666,176.47096404789278,652.7,3.87,0.29481590419664916,-0.48143629441090474,-1782.1999999999998,12,-148.51666666666665,4.1,10.1,0.0,1.030301
2026-03-05,294.7,0.0,4.0,3.0,0,0,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,246.52,190.39,142.06,652.7,490.71,474.83,171.41666666666666,90.70227266539332,294.7,50.95,316.9433333333333,226.1075183235286,652.7,3.87,398.5275,177.24658032514037,652.7,3.87,0.1954405322083399,-0.379356822441716,-1782.1999999999998,12,-148.51666666666665,4.1,10.1,0.0,1.030301
2026-03-05,426.0,0.0,4.0,3.0,0,0,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,397.54,294.7,246.52,103.88,537.26,473.59,282.86833333333334,112.67358491087116,426.0,142.06,299.21750000000003,212.19823558194707,652.7,3.87,393.37249999999995,175.87213957996502,652.7,3.87,0.07159028022337366,-0.1004877636774425,-1782.1999999999998,12,-148.51666666666665,4.1,10.1,0.0,1.030301
2026-03-05,475.47,0.0,4.0,3.0,0,0,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,426.0,397.54,294.7,142.06,515.14,474.6,338.43666666666667,111.55093987352713,475.47,190.39,295.9116666666667,208.81054448441873,652.7,3.87,393.40875,175.88969854682003,652.7,3.87,0.11612676056338045,0.0018331226295829062,-1782.1999999999998,12,-148.51666666666665,4.1,10.1,0.0,1.030301
2026-03-05,483.62,0.0,4.0,3.0,0,0,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,475.47,426.0,397.54,190.39,566.86,474.8,387.30833333333334,97.00289365100011,483.62,246.52,288.975,200.1963330197286,652.7,3.87,393.77624999999995,176.0762645983019,652.7,3.87,0.017140934233495164,0.018576242628475237,-1782.1999999999998,12,-148.51666666666665,4.1,10.1,0.0,1.030301
2026-03-05,355.61,0.0,4.0,3.0,0,0,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,483.62,475.47,426.0,246.52,3.87,475.15,405.49,72.45384517056743,483.62,294.7,318.2866666666667,179.31931039012076,652.7,50.95,388.79541666666665,175.3636146133329,652.7,3.87,-0.26469128654728913,-0.2515837104072397,-1782.1999999999998,12,-148.51666666666665,4.1,10.1,0.0,1.030301
2026-03-05,397.54,0.0,4.0,3.0,0,0,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,294.7,246.52,190.39,50.95,498.99,473.67,229.18166666666664,107.45537127881195,397.54,103.88,308.4891666666667,220.50930033811875,652.7,3.87,395.3554166666666,176.52307948572366,652.7,3.87,0.3489650492025791,-0.16072371060020685,-1782.1999999999998,12,-148.51666666666665,4.1,10.1,0.0,1.030301
2026-03-05,533.82,0.0,4.0,3.0,0,0,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,603.1,355.61,483.62,397.54,50.95,481.44,479.6033333333333,85.40697364189403,603.1,355.61,354.3925,160.20954268054584,603.1,103.88,396.32,181.40868612059325,652.7,3.87,-0.11487315536395282,0.10879860418743781,-1782.1999999999998,12,-148.51666666666665,4.1,10.1,0.0,1.030301
2026-03-05,603.1,0.0,4.0,3.0,0,0,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,355.61,483.62,475.47,294.7,652.7,474.89,456.89000000000004,86.22218554409606,603.1,355.61,314.15333333333336,171.30273836018372,603.1,50.95,394.13750000000005,179.99207799596144,652.7,3.87,0.6959590562695088,0.269978310766704,-1782.1999999999998,12,-148.51666666666665,4.1,10.1,0.0,1.030301
2026-03-05,667.27,0.0,4.0,3.0,0,0,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,733.61,762.84,702.16,724.25,426.0,537.26,739.6666666666666,61.13599256303094,845.9,667.27,634.4891666666666,144.61882358671798,845.9,355.61,466.8533333333333,246.70103287823562,845.9,3.87,-0.09042951977208602,0.24198711983024968,-1782.1999999999998,12,-148.51666666666665,4.1,10.1,0.0,1.030301
2026-03-05,733.61,0.0,4.0,3.0,0,0,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,762.84,702.16,845.9,533.82,397.54,498.99,749.1633333333334,51.27050640150694,845.9,702.16,614.3833333333333,155.9728591386303,845.9,355.61,461.43625,243.51575029522778,845.9,3.87,-0.0383173404645798,0.47018978336239203,-1782.1999999999998,12,-148.51666666666665,4.1,10.1,0.0,1.030301
2026-03-05,762.84,0.0,4.0,3.0,0,0,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,702.16,845.9,726.22,603.1,294.7,490.71,715.8649999999999,102.58800626779099,845.9,533.82,586.3774999999999,162.64768769141446,845.9,355.61,451.66041666666666,236.72918876400144,845.9,3.87,0.08641904978922188,0.5545637953169897,-1782.1999999999998,12,-148.51666666666665,4.1,10.1,0.0,1.030301
2026-03-05,12.75,0.0,4.0,3.0,0,0,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,594.09,11.82,1096.6,1036.11,774.2,-34.11,647.6533333333333,533.1220701740522,1199.71,11.82,789.6666666666666,394.1187277120097,1199.71,11.82,698.9699999999999,291.7123372061263,1199.71,11.82,-0.978538605261829,-1.3737906772207564,-1782.1999999999998,12,-148.51666666666665,4.1,10.1,0.0,1.030301
2026-03-05,845.9,0.0,4.0,3.0,0,0,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,726.22,724.25,533.82,483.62,190.39,487.11,631.4833333333335,173.20798695980235,845.9,355.61,509.3958333333333,184.86288100094637,845.9,246.52,431.45750000000004,220.91788718986675,845.9,3.87,0.16479854589518328,0.7365687421732257,-1782.1999999999998,12,-148.51666666666665,4.1,10.1,0.0,1.030301
2026-03-05,726.22,0.0,4.0,3.0,0,0,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,724.25,533.82,603.1,475.47,142.06,483.77,571.1033333333334,144.2356583742977,726.22,355.61,454.77000000000004,172.84754712015723,726.22,190.39,416.50791666666663,203.0719780506015,726.22,3.87,0.0027200552295478797,0.5011679103706308,-1782.1999999999998,12,-148.51666666666665,4.1,10.1,0.0,1.030301
2026-03-05,724.25,0.0,4.0,3.0,0,0,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,533.82,603.1,355.61,426.0,103.88,482.19,529.3116666666666,125.3992978316352,724.25,355.61,406.09,171.70390814634288,724.25,142.06,406.4058333333333,192.7639481654149,724.25,3.87,0.3567307332059495,0.5020012858002032,-1782.1999999999998,12,-148.51666666666665,4.1,10.1,0.0,1.030301
2026-03-05,702.16,0.0,4.0,3.0,0,0,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,845.9,726.22,724.25,355.61,246.52,489.42,689.2416666666667,108.51541686169301,845.9,533.82,547.3658333333333,172.32917810549515,845.9,294.7,440.3216666666667,227.5142447077269,845.9,3.87,-0.1699255231114789,0.4346777818642473,-1782.1999999999998,12,-148.51666666666665,4.1,10.1,0.0,1.030301
2026-03-06,501.11,0.0,5.0,3.0,1,0,0,0.0,1.0,-0.9749279121818236,-0.2225209339563146,488.35,550.82,585.84,715.06,702.16,246.52,572.7233333333334,72.8497348428061,660.64,488.35,627.8025000000001,125.07172604876928,819.07,399.44,587.5841666666666,152.88009640740063,845.9,294.7,0.02612880106480997,1.032735680674996,-516.6000000000001,12,-43.05000000000001,4.1,10.1,0.0,1.030301
2026-03-06,893.88,0.0,5.0,3.0,1,0,0,0.0,1.0,-0.9749279121818236,-0.2225209339563146,954.87,948.42,763.3,717.32,583.68,834.95,839.0300000000001,105.05856500067053,954.87,727.41,732.1424999999999,141.30571468370547,954.87,503.68,637.4716666666667,195.8348866568057,954.87,0.23,-0.06387256904081184,0.07057907659141249,-516.6000000000001,12,-43.05000000000001,4.1,10.1,0.0,1.030301
2026-03-06,399.44,0.0,5.0,3.0,1,0,0,0.0,1.0,-0.9749279121818236,-0.2225209339563146,819.07,667.27,733.61,845.9,483.62,566.86,680.7316666666667,147.26899380612014,819.07,399.44,656.1075,155.42376424852793,845.9,355.61,472.54125,256.67641073695154,845.9,3.87,-0.5123249539111432,-0.29534629361747167,-516.6000000000001,12,-43.05000000000001,4.1,10.1,0.0,1.030301
2026-03-06,715.06,0.0,5.0,3.0,1,0,0,0.0,1.0,-0.9749279121818236,-0.2225209339563146,399.44,819.07,667.27,702.16,355.61,3.87,682.8816666666667,147.73781417317315,819.07,399.44,686.0616666666666,123.63128317213248,845.9,399.44,502.1741666666667,240.77699456617265,845.9,50.95,0.7901562187061886,183.77002583979325,-516.6000000000001,12,-43.05000000000001,4.1,10.1,0.0,1.030301
2026-03-06,649.58,0.0,5.0,3.0,1,0,0,0.0,1.0,-0.9749279121818236,-0.2225209339563146,715.06,399.44,819.07,762.84,603.1,652.7,664.005,142.6253857838793,819.07,399.44,689.935,121.50565916487606,845.9,399.44,502.0441666666666,240.6930169308517,845.9,50.95,-0.09157273515509179,-0.004780144017159538,-516.6000000000001,12,-43.05000000000001,4.1,10.1,0.0,1.030301
2026-03-06,660.64,0.0,5.0,3.0,1,0,0,0.0,1.0,-0.9749279121818236,-0.2225209339563146,649.58,715.06,399.44,733.61,533.82,50.95,651.8433333333334,138.55615015821954,819.07,399.44,700.5033333333334,111.8220603811202,845.9,399.44,527.4479166666666,222.4996562768064,845.9,103.88,0.01702638628036568,11.966437684003925,-516.6000000000001,12,-43.05000000000001,4.1,10.1,0.0,1.030301
